username,date,retweets,favorites,text,hashtags
StephGoriel,2017-04-01 15:37,0,0,Planning my next trip... @VirginAmerica where should I go @flyLAXairport to ? #LAX #Trip #LA #Vacation #VirginAmerica,#LAX #Trip #LA #Vacation #VirginAmerica
bradruben,2017-04-01 15:15,0,0,https://www. virgin.com/richard-branso n/dear-virgin-america#.WN_5z3oqqCM.twitter … RIP #virginamerica Fly VA Monday but alrdy mis u. @alaskaair first class/mileage/food all worse. Hi @jetblue go west,# #virginamerica
Immolatrix13,2017-04-01 14:06,0,0,Nochmal über den Wolken.... . #fly #drinks #virgin #virginamerica #titos #titosvodka … https://www. instagram.com/p/BSWilGwl_Iz/,#fly #drinks #virgin #virginamerica #titos #titosvodka
DealsToAustin,2017-04-01 11:27,0,0,$159* & up -- Virgin America Flights from Austin (One Way) http:// bit.ly/2jmV5Zn #austin #virginamerica,#austin #virginamerica
DealsToLA,2017-04-01 11:27,0,0,$49* & up -- Virgin America Flights from LA (One Way) http:// bit.ly/2iWpDiS #losangeles #virginamerica,#losangeles #virginamerica
vaishnavchari,2017-04-01 11:21,0,0,End of another airline .... #VirginAmerica https:// twitter.com/time/status/84 8169347977760768 …,#VirginAmerica
melwoon,2017-04-01 11:11,0,0,Twinning #virginamerica #Virginforlife #thatairportlife @Virgin… https://www. instagram.com/p/BSWOe84gbnc3 7HqTJaMjBb0fgCVirhu60Wot6E0/ …,#virginamerica #Virginforlife #thatairportlife
barryvio,2017-04-01 10:52,0,1,"the #virginamerica way delayed flights, detours via LAX with 5 hr stopover and clogged prepaid lines:(. Disappointing pic.twitter.com/IBW8ZjkNRf",#virginamerica
jfknewsandviews,2017-04-01 09:18,0,2,"#virginatlantic #Virginamerica Share the same gate, same first name, totally unrelated at this point. VAmer soon to be digested #alaskaAir pic.twitter.com/bSRf6Z8jnd",#virginatlantic #Virginamerica #alaskaAir
matthewbautista,2017-04-01 07:46,0,0,The smell of vomit permeates all through terminal A because of the frat boy who couldn't handle himself. #Newark #VirginAmerica #Disgust,#Newark #VirginAmerica #Disgust
Superman_33,2017-04-01 02:27,0,0,There was no other way to NYC other than #virginamerica ?? Thats Odd..,#virginamerica
sharonvardi,2017-04-01 01:41,0,0,@richardbranson buy back #virginamerica . Please.,#virginamerica
4teh_lulz,2017-03-31 23:38,0,0,Also #attpark I forgot. Where is the #virginamerica club level server?? #clamchowder #tots @SFGiants,#attpark #virginamerica #clamchowder #tots
4teh_lulz,2017-03-31 23:37,0,0,What happened to our club level server person?? #cl231 #wheremytots #virginamerica,#cl231 #wheremytots #virginamerica
airfaredealsbtd,2017-03-31 23:02,1,0,$159* & up -- Virgin America Flights from Newark (One Way) http:// bit.ly/2lXeAsk #airfare #virginamerica #ewr,#airfare #virginamerica #ewr
Continental1K,2017-03-31 19:31,0,1,@AlaskaAir never knew about the #VirginAmerica rebranding! #avgeek #vx #as #aprilfools https:// youtu.be/vGCUp_FduKc,#VirginAmerica #avgeek #vx #as #aprilfools
shawncsmith,2017-03-31 18:50,0,0,Virgin America's customer service sucks #virginamerica,#virginamerica
beveried,2017-03-31 15:19,0,4,"The people who make up @VirginAmerica , make #VirginAmerica . @richardbranson pic.twitter.com/gwdz898Ogv",#VirginAmerica
sevolit,2017-03-31 14:23,0,0,Today I affirm: Never to book with #virginamerica ...ever again. 5 hour flight delay SFO->JFK,#virginamerica
ttravel_agency,2017-03-31 13:34,0,0,"Alaska Airlines is retiring the #VirginAmerica name, but will it have to keep paying for the ... Read more: http:// owler.us/actU32 $ VA",#VirginAmerica
JetNewsMX,2017-03-31 11:39,0,2,#VirginAmerica dice adiós para siempre. https:// goo.gl/ahf1kJ pic.twitter.com/iGTNNTuuWS,#VirginAmerica
BIGbtc,2017-03-31 11:20,0,0,#bitcoin #aircanada #AmericanAirlines #JetSmarter #usairways #virginamerica #sfo #Delta #WestJet https:// twitter.com/BTCJustUseIt/s tatus/847828998314971136 …,#bitcoin #aircanada #AmericanAirlines #JetSmarter #usairways #virginamerica #sfo #Delta #WestJet
TonyMLeitao,2017-03-31 11:08,0,1,. @richardbranson 100% behind u on #virginamerica fight,#virginamerica
TheWriter,2017-03-31 06:18,2,2,This is how to write to your employees. Tip o' the hat to @richardbranson http:// ow.ly/erM030aqP5J #virginamerica,#virginamerica
ttravel_agency,2017-03-31 03:13,0,0,#VirginAmerica Virgin Atlantic launches daily Dreamliner flights between Seattle and London. Read more: http:// owler.us/actMf0 $ VA,#VirginAmerica
ttravel_agency,2017-03-31 03:12,0,0,"#VirginAmerica Seattle : Richard Branson, center, founder of Virgin Atlantic and... Read more: http:// owler.us/actMga $ VA",#VirginAmerica
AirTravellerorg,2017-03-31 01:46,0,0,#AlaskaAirlines and #VirginAmerica share vision for the future,#AlaskaAirlines #VirginAmerica
airfaredealsbtd,2017-03-30 22:08,1,1,$49* & up -- Virgin America Flights from SF (One Way) http:// bit.ly/2ksdYgY #sfo #den #virginamerica pic.twitter.com/2KFbwEAGEQ,#sfo #den #virginamerica
ebonyworldtours,2017-03-30 14:53,0,0,#VirginAmerica remains a class act. We are quite comfortable booking passengers with them #cheapflight ... http:// fb.me/1tSWr6gjN,#VirginAmerica #cheapflight
AirfareMiles,2017-03-30 14:05,0,0,#Poll Which classic #Airline #snack do you prefer? #Snacks #Delta #United #AmericanAirlines #VirginAmerica #Airfare #Miles,#Poll #Airline #snack #Snacks #Delta #United #AmericanAirlines #VirginAmerica #Airfare #Miles
aldovonblanco,2017-03-30 12:11,0,0,51B: Gateway to #tabletopgaming . Heading to #gamestorm in #pdx . #virginamerica #gs19 pic.twitter.com/mciRgK5RMo,#tabletopgaming #gamestorm #pdx #virginamerica #gs19
staceylawson,2017-03-30 11:28,0,0,#VirginAmerica Flight VX161 Turbulence for more than TWO hours and not a peep from the captain. Maybe someone can share with us???,#VirginAmerica
nancymacintyre,2017-03-30 10:50,0,0,Bummed this might be my last flight as a Virgin America gold customer. Somehow Alaska Air Gold doesn't seem same #virginamerica #alaskaair,#virginamerica #alaskaair
PappasDntPreach,2017-03-30 09:19,0,0,"""Businesses come and go but beloved brands make lasting impressions and remain in your heart."" #VirginAmerica http:// bit.ly/2nfrPUE",#VirginAmerica
FredsOdyssey,2017-03-30 07:41,0,1,@TheEllenShow #TBT Fred and Sir Richard reminisce about Virgin America. @FredsOdyssey #cats #travel #adventure #VirginAmerica #RichardBranson pic.twitter.com/AbW6hO6m4w,#TBT #cats #travel #adventure #VirginAmerica #RichardBranson
FredsOdyssey,2017-03-30 07:40,6,14,#TBT Fred and Sir Richard reminisce about Virgin America. Follow Fred. #cats #CatsOfTwitter #travel #adventure #VirginAmerica #RichardBranson pic.twitter.com/8pz0ABrJFo,#TBT #cats #CatsOfTwitter #travel #adventure #VirginAmerica #RichardBranson
ttravel_agency,2017-03-30 02:02,0,0,Alaska to fly #VirginAmerica 's A320s through 2024 . Read more: http:// owler.us/actf7P $ VA,#VirginAmerica
amberly_m,2017-03-30 01:31,1,0,First time in first class for someone #virginamerica #travelerlife #stayonthesunnyside https://www. instagram.com/p/BSQCiZKgk4n/,#virginamerica #travelerlife #stayonthesunnyside
AirTravellerorg,2017-03-30 01:11,0,0,#AlaskaAirlines and #VirginAmerica share vision for the future,#AlaskaAirlines #VirginAmerica
nikkiceez,2017-03-29 22:41,0,0,"not you, its LAX! haha. Love my #virginamerica flights!",#virginamerica
DealsToFlorida,2017-03-29 22:15,0,0,$149* & up -- Virgin America Flights from FLL (One Way) http:// bit.ly/2jOyvYR #fll #lax #virginamerica pic.twitter.com/zlCHxdonDE,#fll #lax #virginamerica
muirwood,2017-03-29 21:04,0,0,Only in #SanFrancisco . Techies eating #pinkberry as they board an airplane. #SFO #virginamerica . Pot is blk as I'm tweeting abt it,#SanFrancisco #pinkberry #SFO #virginamerica
realArisTravels,2017-03-29 20:23,1,0,Virgin America Elevate is ending January 2018 and @richardbranson isn't pleased! https:// aristravels.com/virgin-america -elevate-ending/ … #VirginAmerica #AlaskaAir pic.twitter.com/xbWDVMZLX1,#VirginAmerica #AlaskaAir
savitz,2017-03-29 20:18,0,0,"Come on #virginamerica . Yesterday, SFO-->EWR, 2.5 hour delay for weather. Today, EWR-->SFO, 3 hour delay due to... http:// fb.me/7vwBEOsYN",#virginamerica
noriegae10,2017-03-29 19:02,0,0,Let me bring this back. #alaskaair #virginamerica @richardbranson It is weird that @AlaskaAir would buy and replace. https:// twitter.com/noriegae10/sta tus/844934526878924804 …,#alaskaair #virginamerica
unaccompflyer,2017-03-29 17:16,0,0,Alaska Airlines' poor attempt to win over Virgin America frequent flyers. http:// travelupdate.boardingarea.com/icymi-virgin-a merica-brand-discontinued-2019/ … #Travel #AlaskaAirlines #VirginAmerica,#Travel #AlaskaAirlines #VirginAmerica
ttravel_agency,2017-03-29 16:58,0,0,Richard Branson laments loss of #VirginAmerica brand after sale. Read more: http:// owler.us/acs2GF $ VA,#VirginAmerica
valerwright,2017-03-29 16:10,0,1,"I like @AlaskaAir , but I am disappointed @VirginAmerica is disappearing. @richardbranson said he may bring the brand back #virginamerica",#virginamerica
Ivan0311,2017-03-29 16:00,0,0,"""Businesses come and go but beloved brands make lasting impressions and remain in your heart."" #VirginAmerica http:// bit.ly/2nfrPUE",#VirginAmerica
EComplish,2017-03-29 14:03,0,0,#RichardBranson thoughts on #VirginAmerica http:// on.inc.com/2mPP6kF,#RichardBranson #VirginAmerica
regaltek,2017-03-29 13:00,0,1,#RichardBranson thoughts on #VirginAmerica http:// on.inc.com/2mPP6kF,#RichardBranson #VirginAmerica
wallabycard,2017-03-29 12:54,0,0,. @VirginAmerica #Elevate program will end on 12/31/17 http:// a.walla.by/2nvNXvC via @LoyaltyLobby #AlaskaAir #VirginAmerica #travel pic.twitter.com/qDvDQExphn,#Elevate #AlaskaAir #VirginAmerica #travel
KarenCasanovas,2017-03-29 12:28,0,0,Congrats to Wayne Newton! #alaskaairgroup #virginamerica #WednesdayMotivation http:// bit.ly/2mPQnIu,#alaskaairgroup #virginamerica #WednesdayMotivation
petenelson,2017-03-29 12:00,0,0,"""Businesses come and go but beloved brands make lasting impressions and remain in your heart."" #VirginAmerica http:// bit.ly/2nfrPUE",#VirginAmerica
NicKnowsMKTG,2017-03-29 11:44,0,0,Experience matters. Sad to see this one go... #virginamerica https:// lnkd.in/gqjBU4y,#virginamerica
WizzardofAHHS,2017-03-29 11:39,0,0,#HigherThenYou #VirginAmerica https://www. instagram.com/p/BSOjXPaDaps/,#HigherThenYou #VirginAmerica
ChadJamesSpeaks,2017-03-29 08:13,0,0,Dear Virgin America https://www. virgin.com/richard-branso n/dear-virgin-america#.WNuk0bepEx0.twitter … #VirginAmerica #RichardBranson,# #VirginAmerica #RichardBranson
ChadJamesSpeaks,2017-03-29 08:09,0,0,Richard Branson just sent an extraordinary farewell letter to Virgin America http://www. inc.com/justin-bariso/ richard-branson-just-sent-an-extraordinary-farewell-letter-to-virgin-america.html … #VirginAmerica #RichardBranson,#VirginAmerica #RichardBranson
dealstolasvegas,2017-03-29 05:33,0,1,$49* & up -- Virgin America Flights from Vegas (One Way) http:// bit.ly/2iMtCBO #lasvegas #virginamerica,#lasvegas #virginamerica
airfaredealsbtd,2017-03-29 05:21,1,0,"$199* & up -- Last Minute Winter Fares from Boston, One Way http:// bit.ly/2nikqET #airfare #virginamerica #bos",#airfare #virginamerica #bos
Quintiq,2017-03-29 05:16,1,0,"""Businesses come and go but beloved brands make lasting impressions and remain in your heart."" http:// bit.ly/2nfrPUE #VirginAmerica",#VirginAmerica
AndAllThatChaz,2017-03-29 03:57,0,2,I got some safety tips that I want you to knowWwWWwww #virginamerica,#virginamerica
lwsantiago,2017-03-29 02:05,0,3,#aloha from your #virginamerica #iamalaska #crew #crewlife #crewfie #lax #layover … https://www. instagram.com/p/BSNhqprAbm8/,#aloha #virginamerica #iamalaska #crew #crewlife #crewfie #lax #layover
AirTravellerorg,2017-03-29 00:06,0,0,#AlaskaAirlines and #VirginAmerica share vision for the future,#AlaskaAirlines #VirginAmerica
cyndi_daniels,2017-03-28 21:38,0,0,Great advice from an extraordinary man! #virginamerica #directcellars #winewithcyndi pic.twitter.com/mWbcwdHIP6,#virginamerica #directcellars #winewithcyndi
SpinMktg,2017-03-28 21:00,0,0,3 leadership lessons from Richard Branson's heartfelt goodbye letter to Virgin America #virginamerica ... http:// fb.me/16qNH4J6b,#virginamerica
DealsToAustin,2017-03-28 19:27,0,0,$159* & up -- Virgin America Flights from Austin (One Way) http:// bit.ly/2jmV5Zn #aus #san #virginamerica,#aus #san #virginamerica
WEHOstudio,2017-03-28 18:46,0,3,Cutest in the sky #soFANCY #virginamerica #WEHOstudio #picoftheday #cutest #sky #lax #redwood #vrd #love pic.twitter.com/vq53Uinx91,#soFANCY #virginamerica #WEHOstudio #picoftheday #cutest #sky #lax #redwood #vrd #love
TylerJahnke,2017-03-28 18:22,0,0,Goodbye to a great airline in 2019. #VirginAmerica #RichardBranson https:// twitter.com/travelleisure/ status/846848143970979840 …,#VirginAmerica #RichardBranson
Nomad_LB,2017-03-28 18:20,0,1,"Come 2019, Virgin America will be no more. #VirginAmerica #RichardBranson https:// twitter.com/travelleisure/ status/846848143970979840 …",#VirginAmerica #RichardBranson
bhtp,2017-03-28 18:03,0,4,"Who's getting new planes? The airline formerly known as #VirginAmerica . (Thanx, @travelskills !) http:// bit.ly/2o70Hwb pic.twitter.com/Vf0sk8K9RS",#VirginAmerica
NomadTravel3,2017-03-28 16:20,0,0,"“The #VirginAmerica planes, with its iconic pink-and-purple color schemes, will soon disappear from the skies.” http:// buff.ly/2n7cOnM",#VirginAmerica
AuthConnectWell,2017-03-28 14:47,0,0,Appreciation for the #Benefits for You from #VirginAmerica Brand to #AlaskaAirlines #Business https:// lnkd.in/gdUb_EV,#Benefits #VirginAmerica #AlaskaAirlines #Business
TravelGumbo,2017-03-28 14:09,1,1,#AlaskaAirlines #dropping #VirginAmerica name but #Keeping #Innovations #ttot TravelGumbo NEWS! http:// travelgumbo.com/blog/alaska-de cides-drop-virgin-name-keep-virgin-spirit … pic.twitter.com/4fAL2lmvkJ,#AlaskaAirlines #dropping #VirginAmerica #Keeping #Innovations #ttot
remaiyer,2017-03-28 12:59,0,0,End of an era #VirginAmerica https:// lnkd.in/dc7SzQG,#VirginAmerica
therealFeroza,2017-03-28 12:48,0,0,A complete mess. 8:45am flight delayed to 1pm at LAX @VirginAmerica alerts are useless @this point right? #LAX #virginamerica #neveragain,#LAX #virginamerica #neveragain
cjleboulch,2017-03-28 12:22,0,0,"""Businesses come and go but beloved brands make lasting impressions..."" by @richardbranson http:// bit.ly/2nrjIpE #RIP #VirginAmerica",#RIP #VirginAmerica
Bellanieve,2017-03-28 12:09,0,0,Say Goodbye to #VirginAmerica http:// gizmodo.com/say-goodbye-to -virgin-america-1793561750?utm_medium=sharefromsite&utm_source=Gizmodo_twitter … via @gizmodo,#VirginAmerica
therealFeroza,2017-03-28 11:58,0,0,@VirginAmerica to top it off horrible customer service at the gate. #VirginAmerica #LAX delayed flights w/ no notice & bad service,#VirginAmerica #LAX
destinoslatam,2017-03-28 11:25,0,0,#VirginAmérica desaparece del mercado >> http:// buff.ly/2neW6DH pic.twitter.com/rvgwZ9Wt8r,#VirginAm
VLeggeri,2017-03-28 11:17,0,0,La compagnia Virgin America scomparirà. #virginamerica #lineeaeree #volare #RichardBranson https:// twitter.com/SimonCalder/st atus/846646386338746369 …,#virginamerica #lineeaeree #volare #RichardBranson
MovingPerform,2017-03-28 10:05,0,0,"Nothing encourages employees to give their best like sincere, specific praise. http:// ow.ly/dQmA30ak7Ph #EmployeeEngagement #VirginAmerica",#EmployeeEngagement #VirginAmerica
AntonStetner,2017-03-28 08:59,0,0,#RichardBranson Just Sent an Extraordinary Farewell Letter to #VirginAmerica http:// on.inc.com/2nck5n7,#RichardBranson #VirginAmerica
corysonline,2017-03-28 08:21,0,0,"Branson praises his people and points to the future. Eloquent, optimistic and real. http:// buff.ly/2o6wMEj #VirginAmerica @richardbranson",#VirginAmerica
KA_Growth,2017-03-28 05:01,0,0,"As #VirginAmerica Flies Into the Sunset, Fans (& #RichardBranson ) Bid a Fond Farewell http:// hubs.ly/H06RRb-0 by @griner pic.twitter.com/JcpWcpWRCK",#VirginAmerica #RichardBranson
ttravel_agency,2017-03-28 03:23,0,0,#VirginAmerica Virgin Atlantic launches daily Dreamliner flights between Seattle and London. Read more: http:// owler.us/acsvTR $ VA,#VirginAmerica
ttravel_agency,2017-03-28 03:23,0,0,"#VirginAmerica Seattle : Richard Branson, center, founder of Virgin Atlantic and... Read more: http:// owler.us/acsvTT $ VA",#VirginAmerica
initiatelift,2017-03-28 02:53,0,1,"I admire this guy. True leadership is *extremely* hard to find, he's a rare breed. Bring back the brand! #virginamerica",#virginamerica
catfm,2017-03-28 02:39,1,1,Branson is #inspiring to the #end -a true #visionary #leader and #motivating communicator #business #virginamerica http://www. inc.com/justin-bariso/ richard-branson-just-sent-an-extraordinary-farewell-letter-to-virgin-america.html?cid=sf01001&sr_share=twitter …,#inspiring #end #visionary #leader #motivating #business #virginamerica
AirTravellerorg,2017-03-27 23:53,0,0,#AlaskaAirlines and #VirginAmerica share vision for the future,#AlaskaAirlines #VirginAmerica
kipoptima,2017-03-27 22:38,0,0,sad to see #virginamerica go.,#virginamerica
dealstolasvegas,2017-03-27 22:14,0,1,$49* & up -- Virgin America Flights from Vegas (One Way) http:// bit.ly/2iMtCBO #las #lax #virginamerica pic.twitter.com/KJvI8jQo7s,#las #lax #virginamerica
airfaredealsbtd,2017-03-27 22:05,1,0,$55* & up -- Virgin America Flights from SF (One Way) http:// bit.ly/2ksdYgY #sfo #pdx #virginamerica pic.twitter.com/B6MMWz9lbs,#sfo #pdx #virginamerica
